[Fri Nov 23 09:59:47.222886 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206ad0f6410/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php'
[Fri Nov 23 09:59:47.222886 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206ad0f6410/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Fri Nov 23 09:59:47.222886 2018] [rewrite:trace1] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206ad0f6410/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Fri Nov 23 09:59:47.223887 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe92450/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Fri Nov 23 09:59:47.223887 2018] [rewrite:trace1] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe92450/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Fri Nov 23 09:59:49.013198 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe86b70/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Mon Nov 26 23:01:40.400712 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:54582] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada19790/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Mon Nov 26 23:01:40.400712 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:54582] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada19790/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Mon Nov 26 23:01:40.400712 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:54582] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada157e8/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Mon Nov 26 23:01:40.400712 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:54582] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada157e8/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Tue Nov 27 06:23:19.140973 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:54889] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9ef640/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'favicon.ico' -> 'index.php'
[Tue Nov 27 06:23:19.141473 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:54889] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9ef640/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Tue Nov 27 06:23:19.141473 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:54889] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9ef640/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Tue Nov 27 06:23:19.141973 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:54889] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada05768/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Tue Nov 27 06:23:19.142477 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:54889] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada05768/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Tue Nov 27 20:10:14.240004 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada09710/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php'
[Tue Nov 27 20:10:14.247005 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada09710/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Tue Nov 27 20:10:14.247005 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada09710/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Tue Nov 27 20:10:14.248507 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada07778/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Tue Nov 27 20:10:14.250006 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada07778/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Tue Nov 27 20:10:20.234265 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fb6a0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'favicon.ico' -> 'index.php'
[Tue Nov 27 20:10:20.234765 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fb6a0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Tue Nov 27 20:10:20.234765 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fb6a0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Tue Nov 27 20:10:20.235266 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada097c0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Tue Nov 27 20:10:20.235266 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada097c0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Tue Nov 27 20:10:25.504177 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9ff6c0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:25.504177 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9ff6c0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:25.504177 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9ff6c0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:25.504177 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fb860/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:25.504177 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fb860/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:25.713713 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0d730/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:25.713713 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0d730/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:25.713713 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0d730/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:25.714211 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9ff738/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:25.714211 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9ff738/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:26.030252 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fd6b0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'favicon.ico' -> 'index.php'
[Tue Nov 27 20:10:26.030751 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fd6b0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Tue Nov 27 20:10:26.030751 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fd6b0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Tue Nov 27 20:10:26.031252 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0d7e0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Tue Nov 27 20:10:26.031252 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0d7e0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Tue Nov 27 20:10:26.615825 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada09710/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:26.615825 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada09710/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:26.616327 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada09710/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:26.616327 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fd870/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:26.616827 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fd870/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:26.762345 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0f740/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:26.762345 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0f740/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:26.762345 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0f740/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:26.779846 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada09788/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:26.780347 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada09788/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:27.081386 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada07700/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'favicon.ico' -> 'index.php'
[Tue Nov 27 20:10:27.081386 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada07700/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Tue Nov 27 20:10:27.081386 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada07700/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Tue Nov 27 20:10:27.081886 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0f7f0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Tue Nov 27 20:10:27.081886 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0f7f0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Tue Nov 27 20:10:28.582075 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0d730/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:28.582075 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0d730/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:28.582075 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0d730/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:28.582575 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada078c0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:28.583077 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada078c0/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:28.739095 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fb6a0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:28.739095 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fb6a0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:28.739095 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fb6a0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:28.739595 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0d7a8/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:28.739595 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ada0d7a8/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Tue Nov 27 20:10:29.016131 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9ff6c0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'favicon.ico' -> 'index.php'
[Tue Nov 27 20:10:29.016131 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9ff6c0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Tue Nov 27 20:10:29.016632 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9ff6c0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Tue Nov 27 20:10:29.017130 2018] [rewrite:trace2] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fb750/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Tue Nov 27 20:10:29.017130 2018] [rewrite:trace1] [pid 3148:tid 1120] mod_rewrite.c(482): [client 127.0.0.1:64130] 127.0.0.1 - - [hexlet-slim-example2/sid#2b1ac2c9078][rid#2b1ad9fb750/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
